edad,ciudad,estrato_socioeconomico,nivel_educacion,estado_civil,personas_a_cargo,tipo_empleo,antiguedad_empleo,salario_mensual,egresos_mensuales,numero_demandas,puntaje_datacredito,numero_propiedades,patrimonio_total,saldo_promedio_banco,valor_inmueble,anos_inmueble,porcentaje_cuota_inicial,valor_cuota_inicial,monto_credito,ltv,plazo_credito,tasa_interes_anual,cuota_mensual,dti,capacidad_ahorro,capacidad_residual,ratio_cuota_ingreso,ratio_patrimonio_deuda,meses_colchon,ratio_cuota_ahorro,ratio_egreso_salario,score_edad,flag_sobreendeudamiento,score_estabilidad_laboral,riesgo_legal,educacion_x_salario,edad_x_antiguedad,ltv_x_puntaje,grupo_edad,rango_salarial,categoria_puntaje,nivel_ltv,nivel_dti,puntaje_riesgo,nivel_riesgo,rechazo_automatico
27,Cúcuta,2,Bachiller,Soltero,3,Informal,2.0,1401000,981400,0,746,0,5800000,1830000,40000000,42,10,4000000.0,36000000.0,90.0,25,11.64,369600,26.38,419600,50000,26.38,0.16111111111111112,4.951298701298701,1.056,70.04996431120628,10,0,20.0,0.0,1.401,54.0,138.6,Joven,Muy Bajo,Bueno,Alto,Aceptable,41.6,Alto,False
39,Otras,2,Bachiller,Divorciado,0,Informal,21.0,1437000,934000,0,779,0,30200000,3400000,35000000,37,13,4550000.0,30450000.0,87.0,21,10.75,305000,21.22,503000,198000,21.22,0.9917898193760263,11.147540983606557,0.6063618290258449,64.99652052887961,40,0,100.0,0.0,1.437,819.0,105.27,Adulto Joven,Muy Bajo,Bueno,Alto,Bueno,71.0,Bajo,False
34,Montería,2,Bachiller,Unión Libre,2,Formal,8.0,1540000,1155000,0,783,1,82000000,3350000,41000000,4,15,6150000.0,34850000.0,85.0,15,10.06,375800,24.4,385000,9200,24.4,2.3529411764705883,8.914316125598722,0.9761038961038961,75.0,40,0,105.0,0.0,1.54,272.0,99.45,Adulto Joven,Muy Bajo,Bueno,Alto,Bueno,70.0,Bajo,False
39,Cartagena,2,Técnico,Unión Libre,3,Formal,11.5,3539000,2654000,0,814,0,73200000,11970000,72000000,41,19,13680000.0,58320000.0,81.0,20,8.74,515000,14.55,885000,370000,14.55,1.2551440329218106,23.24271844660194,0.5819209039548022,74.99293585758689,40,0,125.0,0.0,7.078,448.5,69.66,Adulto Joven,Medio-Bajo,Muy Bueno,Alto,Excelente,88.0,Bajo,False
38,Villavicencio,2,Técnico,Soltero,3,Informal,8.0,2481000,1861000,0,821,0,53200000,8690000,53000000,24,17,9010000.0,43990000.0,83.0,16,9.67,451100,18.18,620000,168900,18.18,1.2093657649465788,19.26402128131235,0.7275806451612903,75.01007658202337,40,0,80.0,0.0,4.962,304.0,65.57,Adulto Joven,Bajo,Muy Bueno,Alto,Excelente,74.4,Bajo,False
28,Cúcuta,1,Técnico,Soltero,0,Informal,3.0,2094000,1420000,0,821,0,14200000,8530000,35000000,24,18,6300000.0,28700000.0,82.0,26,9.71,252700,12.07,674000,421300,12.07,0.49477351916376305,33.75544123466561,0.37492581602373887,67.81279847182427,10,0,30.0,0.0,4.188,84.0,64.78,Joven,Bajo,Muy Bueno,Alto,Excelente,75.4,Bajo,False
44,Barranquilla,3,Profesional,Casado,0,Formal,9.0,4043000,2604000,0,850,1,228700000,14260000,115000000,31,22,25300000.0,89700000.0,78.0,11,8.52,1049200,25.95,1439000,389800,25.95,2.549609810479376,13.591307662981318,0.7291174426685199,64.4076181053673,40,0,115.0,0.0,12.129000000000001,396.0,39.0,Adulto,Medio-Bajo,Muy Bueno,Medio,Aceptable,85.5,Bajo,False
37,Bogotá,4,Profesional,Casado,1,Formal,17.5,6006000,3955000,0,850,0,140800000,22030000,195000000,0,13,25350000.0,169650000.0,87.0,21,9.3,1534000,25.54,2051000,517000,25.54,0.8299440023577954,14.361147327249022,0.7479278400780107,65.85081585081585,40,0,125.0,0.0,18.018,647.5,43.5,Adulto Joven,Medio,Muy Bueno,Alto,Aceptable,88.0,Bajo,False
28,Bogotá,4,Profesional,Soltero,0,Formal,10.0,7310000,4022000,0,850,0,62100000,46160000,215000000,2,15,32250000.0,182750000.0,85.0,25,9.4,1584000,21.67,3288000,1704000,21.67,0.33980848153214777,29.141414141414142,0.48175182481751827,55.020519835841306,10,0,125.0,0.0,21.93,280.0,42.5,Joven,Medio,Muy Bueno,Alto,Bueno,93.0,Bajo,False
60,Pereira,4,Bachiller,Divorciado,3,Informal,8.0,3576000,2682000,0,753,0,225900000,12630000,82000000,8,18,14760000.0,67240000.0,82.0,14,10.47,764300,21.37,894000,129700,21.37,3.3596073765615704,16.52492476776135,0.8549217002237136,75.0,-40,0,80.0,0.0,3.576,480.0,120.54,Adulto Mayor,Medio-Bajo,Bueno,Alto,Bueno,69.4,Bajo,False
42,Medellín,1,Técnico,Casado,1,Formal,14.5,2014000,1365500,0,807,0,40900000,5560000,69000000,5,10,6900000.0,62100000.0,90.0,19,9.73,598500,29.72,648500,50000,29.72,0.6586151368760065,9.289891395154553,1.1875,67.80039721946375,40,0,125.0,0.0,4.028,609.0,83.7,Adulto,Bajo,Muy Bueno,Alto,Aceptable,65.0,Bajo,False
36,Bucaramanga,3,Bachiller,Divorciado,1,Informal,2.5,2049000,1388200,0,776,0,48600000,1890000,68000000,7,10,6800000.0,61200000.0,90.0,24,11.14,610800,29.81,660800,50000,29.81,0.7941176470588235,3.094302554027505,1.045890410958904,67.75012201073694,40,0,25.0,0.0,2.049,90.0,111.6,Adulto Joven,Bajo,Bueno,Alto,Aceptable,47.0,Medio,False
52,Bogotá,2,Bachiller,Casado,3,Informal,5.5,1843000,1148000,0,749,0,55400000,3040000,71000000,29,10,7100000.0,45250515.97321331,63.73312108903283,10,11.84,645000,35.0,695000,50000,35.0,1.2242954319635786,4.713178294573644,1.3991323210412148,62.28974498100922,40,0,55.0,0.0,1.843,286.0,96.23701284443958,Adulto,Muy Bajo,Bueno,Bajo,Límite,49.4,Medio,False
56,Medellín,2,Bachiller,Divorciado,1,Informal,12.0,3322000,2239700,0,772,0,135200000,17300000,101000000,19,20,20200000.0,80800000.0,80.0,11,10.45,1032300,31.07,1082300,50000,31.07,1.6732673267326732,16.758694178049016,1.1495545657015591,67.42022877784467,-8,0,100.0,0.0,3.322,672.0,102.4,Adulto Mayor,Bajo,Bueno,Medio,Límite,51.0,Medio,False
36,Barranquilla,2,Bachiller,Casado,2,Informal,5.5,1408000,865200,0,783,0,26400000,3050000,57000000,2,10,5700000.0,46816000.0,82.13333333333334,20,11.3,492800,35.0,542800,50000,35.0,0.5639097744360902,6.189123376623376,1.4,61.44886363636364,40,0,55.0,0.0,1.408,198.0,96.096,Adulto Joven,Muy Bajo,Bueno,Alto,Límite,47.4,Medio,False
41,Santa Marta,3,Bachiller,Casado,3,Informal,3.0,2099000,1461800,1,685,0,64000000,2360000,58000000,23,12,6960000.0,51040000.0,88.0,17,11.99,587200,27.98,637200,50000,27.98,1.2539184952978057,4.0190735694822886,1.1184761904761904,69.64268699380658,40,0,30.0,86.46647167633873,2.099,123.0,189.2,Adulto,Bajo,Regular,Alto,Aceptable,37.4,Alto,False
28,Bogotá,3,Profesional,Soltero,0,Formal,9.5,5746000,3568000,0,850,0,57900000,40100000,158000000,2,16,25280000.0,132720000.0,84.0,27,8.87,1080400,18.8,2178000,1097600,18.8,0.43625678119349004,37.11588300629396,0.4960514233241506,62.09537069265576,10,0,120.0,0.0,17.238,266.0,42.0,Joven,Medio,Muy Bueno,Alto,Excelente,92.25,Bajo,False
36,Cúcuta,2,Bachiller,Casado,2,Independiente,7.0,1392000,894700,0,775,0,15400000,2040000,50000000,5,10,5000000.0,45000000.0,90.0,22,10.81,447300,32.13,497300,50000,32.13,0.3422222222222222,4.560697518443997,1.285344827586207,64.27442528735632,40,0,80.0,0.0,1.392,252.0,112.5,Adulto Joven,Muy Bajo,Bueno,Alto,Límite,48.4,Medio,False
36,Bucaramanga,3,Bachiller,Soltero,0,Formal,5.5,2094000,1195000,0,847,0,35500000,10010000,63000000,1,14,8820000.0,54180000.0,86.0,23,9.42,480900,22.97,899000,418100,22.97,0.6552233296419343,20.815138282387192,0.5349276974416017,57.06781279847183,40,0,80.0,0.0,2.094,198.0,45.58,Adulto Joven,Bajo,Muy Bueno,Alto,Bueno,81.25,Bajo,False
39,Bogotá,4,Profesional,Soltero,1,Formal,9.0,7364000,4434000,0,824,1,536200000,46770000,210000000,27,18,37800000.0,172200000.0,82.0,20,8.86,1533900,20.83,2930000,1396100,20.83,3.113821138211382,30.49090553491101,0.5235153583617748,60.211841390548614,40,0,115.0,0.0,22.092,351.0,62.32,Adulto Joven,Medio,Muy Bueno,Alto,Bueno,91.5,Bajo,False
41,Medellín,3,Profesional,Divorciado,1,Formal,9.0,3773000,2433600,0,824,0,110300000,21670000,130000000,1,17,22100000.0,107900000.0,83.0,11,8.98,1289400,34.17,1339400,50000,34.17,1.0222428174235403,16.80626648053358,1.0927118644067797,64.50039756162205,40,0,115.0,0.0,11.319,369.0,63.08,Adulto,Medio-Bajo,Muy Bueno,Alto,Límite,61.5,Medio,False
43,Bogotá,2,Bachiller,Unión Libre,3,Formal,23.5,3128000,2217700,0,813,0,60000000,4710000,81000000,46,10,8100000.0,72900000.0,90.0,12,9.74,860300,27.5,910300,50000,27.5,0.823045267489712,5.474834360106939,1.1001278772378518,70.89833759590792,40,0,125.0,0.0,3.128,1010.5,78.3,Adulto,Bajo,Muy Bueno,Alto,Aceptable,65.0,Bajo,False
40,Bogotá,2,Técnico,Unión Libre,4,Formal,11.5,3378000,2451000,0,815,0,57700000,8380000,93000000,15,10,9300000.0,83700000.0,90.0,15,9.56,877000,25.96,927000,50000,25.96,0.6893667861409797,9.555302166476626,1.0390995260663507,72.55772646536413,40,0,125.0,0.0,6.756,460.0,76.5,Adulto Joven,Bajo,Muy Bueno,Alto,Aceptable,65.0,Bajo,False
25,Medellín,3,Profesional,Unión Libre,0,Formal,7.0,6141000,3483000,0,850,0,33300000,35580000,150000000,8,16,24000000.0,126000000.0,84.0,24,8.94,1064200,17.33,2658000,1593800,17.33,0.2642857142857143,33.43356511933847,0.40037622272385254,56.717147044455295,10,0,95.0,0.0,18.423000000000002,175.0,42.0,Joven,Medio,Muy Bueno,Alto,Excelente,88.5,Bajo,False
28,Bogotá,4,Profesional,Soltero,1,Formal,10.0,5555000,3321000,0,846,0,45500000,22770000,165000000,31,10,16500000.0,148500000.0,90.0,28,9.62,1277800,23.0,2234000,956200,23.0,0.3063973063973064,17.81969009234622,0.5719785138764548,59.78397839783979,10,0,125.0,0.0,16.665,280.0,48.6,Joven,Medio,Muy Bueno,Alto,Bueno,90.0,Bajo,False
32,Bogotá,6,Técnico,Unión Libre,1,Formal,5.5,7916000,3951000,0,832,0,224600000,53780000,239000000,0,19,45410000.0,193590000.0,81.0,21,8.92,1702400,21.51,3965000,2262600,21.51,1.1601838937961673,31.590695488721803,0.42935687263556116,49.91157150075796,40,0,80.0,0.0,15.832,176.0,55.08,Adulto Joven,Medio,Muy Bueno,Alto,Bueno,86.25,Bajo,False
35,Pereira,1,Profesional,Casado,2,Formal,4.0,2312000,1734000,0,843,1,100600000,5750000,39000000,51,19,7410000.0,31590000.0,81.0,17,8.84,299800,12.97,578000,278200,12.97,3.1845520734409622,19.179452968645762,0.5186851211072664,75.0,40,0,65.0,0.0,6.936,140.0,46.17,Adulto Joven,Bajo,Muy Bueno,Alto,Excelente,79.0,Bajo,False
48,Cali,4,Posgrado,Soltero,1,Formal,11.5,9423000,5612000,0,850,2,1015800000,83070000,174000000,19,22,38280000.0,135720000.0,78.0,15,8.6,1344500,14.27,3811000,2466500,14.27,7.484526967285588,61.785050204537,0.35279454211493044,59.55640454207789,40,0,125.0,0.0,37.692,552.0,39.0,Adulto,Medio-Alto,Muy Bueno,Medio,Excelente,97.0,Bajo,False
26,Cali,4,Técnico,Unión Libre,0,Informal,3.5,3188000,1915000,0,845,0,20500000,25760000,119000000,2,14,16660000.000000002,102340000.0,86.0,29,10.05,906900,28.45,1273000,366100,28.45,0.20031268321282,28.40445473591355,0.7124116260801256,60.06900878293601,10,0,35.0,0.0,6.376,91.0,47.3,Joven,Bajo,Muy Bueno,Alto,Aceptable,70.8,Bajo,False
34,Bogotá,2,Profesional,Casado,0,Formal,3.5,3533000,2404000,0,824,0,49900000,17450000,119000000,0,12,14280000.0,104720000.0,88.0,18,9.36,1004300,28.43,1129000,124700,28.43,0.4765087853323147,17.375286269043116,0.8895482728077945,68.04415510897255,40,0,60.0,0.0,10.599,119.0,66.88,Adulto Joven,Medio-Bajo,Muy Bueno,Alto,Aceptable,68.25,Bajo,False
47,Pereira,1,Bachiller,Soltero,0,Informal,3.5,1498000,1023000,0,794,0,40700000,5000000,33000000,11,20,6600000.0,26400000.0,80.0,19,10.4,266000,17.76,475000,209000,17.76,1.5416666666666667,18.796992481203006,0.56,68.29105473965286,40,0,35.0,0.0,1.498,164.5,84.8,Adulto,Muy Bajo,Bueno,Medio,Excelente,70.8,Bajo,False
35,Cúcuta,3,Profesional,Unión Libre,2,Informal,2.0,3186000,2390000,0,822,0,84900000,16380000,60000000,11,24,14400000.0,45600000.0,76.0,18,9.09,429600,13.48,796000,366400,13.48,1.861842105263158,38.12849162011173,0.5396984924623116,75.01569365976145,40,0,20.0,0.0,9.558,70.0,59.28,Adulto Joven,Bajo,Muy Bueno,Medio,Excelente,78.6,Bajo,False
42,Medellín,2,Técnico,Casado,0,Formal,4.5,3502000,2406000,0,797,0,85900000,24330000,101000000,13,20,20200000.0,80800000.0,80.0,10,9.51,1046000,29.87,1096000,50000,29.87,1.063118811881188,23.260038240917783,1.0407960199004975,68.70359794403198,40,0,70.0,0.0,7.004,189.0,82.4,Adulto,Medio-Bajo,Bueno,Medio,Aceptable,54.75,Medio,False
36,Santa Marta,2,Profesional,Unión Libre,1,Formal,7.5,3273000,2455000,0,833,1,146000000,10890000,61000000,13,23,14030000.0,46970000.0,77.0,21,8.5,400300,12.23,818000,417700,12.23,3.1083670427932724,27.20459655258556,0.4893643031784841,75.00763825236785,40,0,100.0,0.0,9.819,270.0,51.59,Adulto Joven,Bajo,Muy Bueno,Medio,Excelente,88.25,Bajo,False
40,Pereira,2,Técnico,Casado,2,Informal,17.0,3396000,2547000,1,700,0,47000000,10030000,61000000,24,16,9760000.0,51240000.0,84.0,18,11.38,558700,16.45,849000,290300,16.45,0.9172521467603435,17.952389475568282,0.6580683156654888,75.0,40,0,100.0,86.46647167633873,6.792,680.0,168.0,Adulto Joven,Bajo,Regular,Alto,Excelente,68.0,Bajo,False
35,Cartagena,2,Bachiller,Casado,3,Formal,17.0,2088000,1566000,0,807,0,26800000,6620000,50000000,27,12,6000000.0,44000000.0,88.0,17,9.36,431700,20.68,522000,90300,20.68,0.6090909090909091,15.334723187398657,0.8270114942528736,75.0,40,0,125.0,0.0,2.088,595.0,81.84,Adulto Joven,Bajo,Muy Bueno,Alto,Bueno,78.0,Bajo,False
44,Cartagena,3,Técnico,Soltero,2,Formal,20.5,4313000,3077000,0,829,1,307900000,21430000,65000000,13,20,13000000.0,52000000.0,80.0,13,8.89,563400,13.06,1236000,672600,13.06,5.921153846153846,38.036918707845224,0.4558252427184466,71.34245304892187,40,0,125.0,0.0,8.626,902.0,56.8,Adulto,Medio-Bajo,Muy Bueno,Medio,Excelente,93.0,Bajo,False
22,Bogotá,3,Técnico,Soltero,0,Informal,1.0,2228000,1421000,0,722,0,3400000,4690000,88000000,8,10,8800000.0,72234105.26315789,82.08421052631579,21,11.87,779800,35.0,807000,27200,35.0,0.04706917857725758,6.014362657091562,0.9662949194547708,63.77917414721723,-30,0,10.0,0.0,4.456,22.0,146.1098947368421,Joven,Bajo,Bueno,Alto,Límite,43.8,Alto,False
34,Bogotá,3,Técnico,Unión Libre,2,Formal,5.5,2508000,1580200,1,761,0,38900000,3520000,93000000,11,10,9300000.0,82256896.55172414,88.44827586206895,16,10.34,877800,35.0,927800,50000,35.0,0.4729086755119579,4.010025062656641,1.4,63.006379585326954,40,0,80.0,86.46647167633873,5.016,187.0,122.94310344827585,Adulto Joven,Bajo,Bueno,Alto,Límite,48.25,Medio,False
40,Bogotá,2,Técnico,Casado,1,Informal,4.5,3015000,2014200,0,788,1,166000000,8830000,92000000,15,19,17480000.0,74520000.0,81.0,11,10.42,950800,31.54,1000800,50000,31.54,2.227589908749329,9.286916281026503,1.2610079575596818,66.80597014925374,40,0,45.0,0.0,6.03,180.0,90.72,Adulto Joven,Bajo,Bueno,Alto,Límite,46.6,Medio,False
43,Bogotá,4,Técnico,Unión Libre,1,Formal,6.5,4801000,3270000,0,850,1,237200000,30090000,146000000,0,16,23360000.0,122640000.0,84.0,12,8.98,1394300,29.04,1531000,136700,29.04,1.934116112198304,21.58072150900093,0.9107119529719138,68.11081024786503,40,0,90.0,0.0,9.602,279.5,42.0,Adulto,Medio-Bajo,Muy Bueno,Alto,Aceptable,72.75,Bajo,False
52,Bogotá,4,Bachiller,Soltero,0,Formal,34.0,3528000,2256000,0,801,1,244700000,13040000,96000000,0,21,20160000.0,75840000.0,79.0,10,8.5,940300,26.65,1272000,331700,26.65,3.226529535864979,13.867914495373817,0.7392295597484276,63.94557823129252,40,0,125.0,0.0,3.528,1768.0,78.21,Adulto,Medio-Bajo,Muy Bueno,Medio,Aceptable,87.0,Bajo,False
34,Manizales,1,Técnico,Unión Libre,1,Informal,3.5,2128000,1596000,0,794,1,88100000,3100000,43000000,55,19,8170000.0,34830000.0,81.0,15,10.35,381800,17.94,532000,150200,17.94,2.5294286534596613,8.119434258774227,0.7176691729323308,75.0,40,0,35.0,0.0,4.256,119.0,85.86,Adulto Joven,Bajo,Bueno,Alto,Excelente,65.8,Bajo,False
52,Bogotá,3,Profesional,Casado,0,Formal,19.0,6666000,3863000,0,850,1,512700000,58490000,171000000,3,23,39330000.0,131670000.0,77.0,13,8.5,1397300,20.96,2803000,1405700,20.96,3.8938254727728414,41.85930007872325,0.49850160542276134,57.950795079507955,40,0,125.0,0.0,19.998,988.0,38.5,Adulto,Medio,Muy Bueno,Medio,Bueno,97.0,Bajo,False
31,Montería,2,Técnico,Unión Libre,2,Informal,1.0,2196000,1647000,0,762,0,20100000,3550000,37000000,23,10,3700000.0,33300000.0,90.0,19,11.3,355500,16.19,549000,193500,16.19,0.6036036036036037,9.985935302390999,0.6475409836065574,75.0,40,0,10.0,0.0,4.392,31.0,124.2,Adulto Joven,Bajo,Bueno,Alto,Excelente,60.8,Medio,False
51,Cali,2,Bachiller,Casado,0,Formal,6.5,1707000,1175000,0,839,0,39900000,7300000,54000000,18,14,7560000.000000001,46440000.0,86.0,14,9.15,491200,28.78,532000,40800,28.78,0.8591731266149871,14.86156351791531,0.9233082706766917,68.83421206795548,40,0,90.0,0.0,1.707,331.5,52.46,Adulto,Muy Bajo,Muy Bueno,Alto,Aceptable,67.75,Bajo,False
46,Bogotá,3,Bachiller,Casado,0,Formal,14.0,1959000,1269000,0,829,0,66200000,7950000,70000000,0,15,10500000.0,59500000.0,85.0,15,9.17,609500,31.11,690000,80500,31.11,1.1126050420168068,13.043478260869565,0.8833333333333333,64.77794793261869,40,0,125.0,0.0,1.959,644.0,60.35,Adulto,Muy Bajo,Muy Bueno,Alto,Límite,68.0,Bajo,False
28,Medellín,3,Técnico,Casado,1,Informal,1.5,3441000,2252100,1,700,0,33300000,19460000,122000000,11,12,14640000.0,107360000.0,88.0,22,11.76,1138900,33.1,1188900,50000,33.1,0.31017138599105815,17.086662569145666,1.1078793774319067,65.44899738448126,10,0,15.0,86.46647167633873,6.882,42.0,176.0,Joven,Bajo,Regular,Alto,Límite,36.2,Alto,False
41,Bogotá,6,Bachiller,Casado,4,Independiente,8.5,7809000,5278000,0,847,1,647900000,55000000,249000000,6,16,39840000.0,209160000.0,84.0,17,9.24,2036400,26.08,2531000,494600,26.08,3.0976286096768026,27.00844627774504,0.8045831687080205,67.58867972851837,40,0,95.0,0.0,7.809,348.5,44.52,Adulto,Medio,Muy Bueno,Alto,Aceptable,78.2,Bajo,False
37,Otras,3,Profesional,Unión Libre,3,Formal,14.5,6459000,4410000,0,850,0,205000000,25320000,97000000,8,24,23280000.0,73720000.0,76.0,20,8.5,639800,9.91,2049000,1409200,9.91,2.7807921866521976,39.57486714598312,0.31224987798926307,68.27682303762192,40,0,125.0,0.0,19.377,536.5,38.0,Adulto Joven,Medio,Muy Bueno,Medio,Excelente,97.0,Bajo,False
44,Pereira,2,Bachiller,Unión Libre,0,Informal,9.5,1677000,1060700,0,718,0,31300000,2040000,52000000,7,10,5200000.0,46800000.0,90.0,14,11.66,566300,33.77,616300,50000,33.77,0.6688034188034188,3.6023309200070632,1.266890380313199,63.24985092426952,40,0,95.0,0.0,1.677,418.0,163.8,Adulto,Muy Bajo,Bueno,Alto,Límite,42.6,Alto,False
35,Bogotá,4,Bachiller,Soltero,1,Formal,10.0,3780000,2384000,1,755,0,65400000,15260000,141000000,4,10,14100000.0,126900000.0,90.0,19,10.4,1278600,33.83,1396000,117400,33.83,0.5153664302600472,11.934928828406068,0.9159025787965616,63.06878306878308,40,0,125.0,86.46647167633873,3.78,350.0,130.5,Adulto Joven,Medio-Bajo,Bueno,Alto,Límite,62.0,Medio,False
34,Villavicencio,2,Bachiller,Casado,2,Informal,3.0,2170000,1628000,1,700,0,31100000,5880000,45000000,25,14,6300000.000000001,38700000.0,86.0,21,11.94,419700,19.34,542000,122300,19.34,0.8036175710594315,14.010007147962831,0.7743542435424354,75.02304147465438,40,0,30.0,86.46647167633873,2.17,102.0,172.0,Adulto Joven,Bajo,Regular,Alto,Excelente,57.4,Medio,False
51,Barranquilla,4,Técnico,Casado,0,Informal,10.5,3408000,2062000,0,814,0,132500000,18240000,124000000,14,17,21080000.0,102920000.0,83.0,13,9.73,1165000,34.18,1346000,181000,34.18,1.2874076952973184,15.656652360515022,0.8655274888558693,60.50469483568075,40,0,100.0,0.0,6.816,535.5,71.38,Adulto,Bajo,Muy Bueno,Alto,Límite,66.0,Bajo,False
37,Bogotá,5,Técnico,Casado,4,Formal,11.0,6087000,4316000,0,841,1,306400000,31890000,179000000,15,18,32220000.0,146780000.0,82.0,23,8.88,1249500,20.53,1771000,521500,20.53,2.087477858018804,25.52220888355342,0.7055335968379447,70.90520781994414,40,0,125.0,0.0,12.174,407.0,48.38,Adulto Joven,Medio,Muy Bueno,Alto,Bueno,93.0,Bajo,False
46,Barranquilla,3,Profesional,Casado,0,Formal,4.0,5889000,3511000,0,850,0,268700000,27680000,96000000,3,23,22080000.0,73920000.0,77.0,18,8.55,671600,11.4,2378000,1706400,11.4,3.6350108225108224,41.21500893388922,0.2824222035323802,59.61962981830532,40,0,65.0,0.0,17.667,184.0,38.5,Adulto,Medio,Muy Bueno,Medio,Excelente,88.0,Bajo,False
35,Cali,2,Bachiller,Casado,1,Informal,2.0,1527000,1145000,0,775,0,22900000,2720000,32000000,44,11,3520000.0,28480000.0,89.0,18,10.94,302200,19.79,382000,79800,19.79,0.8040730337078652,9.00066181336863,0.7910994764397906,74.98362802881466,40,0,20.0,0.0,1.527,70.0,111.25,Adulto Joven,Muy Bajo,Bueno,Alto,Excelente,59.6,Medio,False
54,Bogotá,4,Bachiller,Divorciado,0,Formal,32.0,3417000,1995000,0,847,0,235400000,22910000,100000000,1,17,17000000.0,83000000.0,83.0,12,8.88,939000,27.48,1422000,483000,27.48,2.836144578313253,24.398296059637914,0.6603375527426161,58.384547848990344,40,0,125.0,0.0,3.417,1728.0,43.99,Adulto,Bajo,Muy Bueno,Alto,Aceptable,83.0,Bajo,False
31,Cartagena,6,Profesional,Unión Libre,2,Formal,3.0,8036000,4556000,0,850,0,149900000,35250000,264000000,1,13,34320000.0,229680000.0,87.0,16,9.24,2294700,28.56,3480000,1185300,28.56,0.6526471612678509,15.361485161459015,0.6593965517241379,56.6948730711797,40,0,55.0,0.0,24.107999999999997,93.0,43.5,Adulto Joven,Medio-Alto,Muy Bueno,Alto,Aceptable,77.5,Bajo,False
31,Bogotá,6,Técnico,Casado,2,Informal,4.0,8546000,4910000,0,850,0,193900000,27780000,244000000,9,13,31720000.0,212280000.0,87.0,17,10.15,2188000,25.6,3636000,1448000,25.6,0.913416242698323,12.696526508226691,0.6017601760176018,57.45377954598643,40,0,40.0,0.0,17.092,124.0,43.5,Adulto Joven,Medio-Alto,Muy Bueno,Alto,Aceptable,76.2,Bajo,False
53,Medellín,3,Bachiller,Soltero,0,Formal,35.0,3585000,2124000,0,828,0,217600000,27110000,150000000,30,23,34500000.0,115500000.0,77.0,13,8.58,1230900,34.33,1461000,230100,34.33,1.883982683982684,22.0245348931676,0.8425051334702258,59.246861924686186,40,0,125.0,0.0,3.585,1855.0,55.44,Adulto,Medio-Bajo,Muy Bueno,Medio,Límite,82.0,Bajo,False
33,Bogotá,5,Profesional,Casado,4,Formal,14.0,6914000,4546000,1,803,1,375200000,57660000,249000000,0,22,54780000.0,194220000.0,78.0,15,8.51,1913700,27.68,2368000,454300,27.68,1.9318298836371126,30.130114437999687,0.8081503378378379,65.75065085334104,40,0,125.0,86.46647167633873,20.741999999999997,462.0,75.66,Adulto Joven,Medio,Muy Bueno,Medio,Aceptable,84.0,Bajo,False
54,Pasto,3,Bachiller,Casado,0,Formal,7.0,2884000,1736000,0,836,0,142900000,11060000,68000000,18,15,10200000.0,57800000.0,85.0,13,9.34,641200,22.23,1148000,506800,22.23,2.472318339100346,17.24890829694323,0.5585365853658537,60.19417475728155,40,0,95.0,0.0,2.884,378.0,54.4,Adulto,Bajo,Muy Bueno,Alto,Bueno,88.5,Bajo,False
46,Cartagena,2,Bachiller,Casado,1,Formal,8.0,1623000,1082900,0,800,0,43900000,1710000,52000000,17,10,5200000.0,46800000.0,90.0,17,10.41,490100,30.2,540100,50000,30.2,0.938034188034188,3.4890838604366454,1.207142857142857,66.72211953173137,40,0,105.0,0.0,1.623,368.0,90.0,Adulto,Muy Bajo,Bueno,Alto,Límite,57.0,Medio,False
36,Bogotá,4,Bachiller,Divorciado,0,Informal,14.0,3685000,2046000,0,823,0,60100000,40570000,123000000,2,20,24600000.0,98400000.0,80.0,15,9.79,1044800,28.35,1639000,594200,28.35,0.6107723577235772,38.83039816232772,0.6374618669920683,55.52238805970149,40,0,100.0,0.0,3.685,504.0,61.6,Adulto Joven,Medio-Bajo,Muy Bueno,Medio,Aceptable,81.0,Bajo,False
22,Bogotá,3,Técnico,Soltero,1,Formal,3.5,2723000,1759000,0,801,0,4000000,11710000,83000000,13,10,8300000.0,74700000.0,90.0,24,9.67,668200,24.54,964000,295800,24.54,0.0535475234270415,17.52469320562706,0.6931535269709543,64.59786999632759,-30,0,60.0,0.0,5.446,77.0,89.1,Joven,Bajo,Muy Bueno,Alto,Bueno,75.25,Bajo,False
